,date,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus
12,2016-11-23,Team.HOUSTON_ROCKETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,333,1,2,0,0,0,0,0,1,0,0,0,0,0,2,1.3,-4
13,2016-11-25,Team.HOUSTON_ROCKETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,899,4,5,0,0,2,2,0,0,0,0,0,0,4,10,6.5,5
14,2016-11-27,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,923,4,7,0,0,0,0,0,4,1,0,1,1,4,8,4.7,5
15,2016-11-29,Team.HOUSTON_ROCKETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,974,2,8,0,0,0,1,2,2,0,0,1,0,1,4,1.1,-4
16,2016-12-05,Team.HOUSTON_ROCKETS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,465,0,2,0,1,1,2,0,1,0,1,0,0,0,1,0.5,-2
17,2016-12-07,Team.HOUSTON_ROCKETS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1131,3,4,0,0,3,6,3,5,2,1,0,0,3,9,11.0,26
18,2016-12-09,Team.HOUSTON_ROCKETS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,898,5,7,0,0,1,2,0,3,0,0,1,2,5,11,5.3,13
19,2016-12-12,Team.HOUSTON_ROCKETS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1472,4,8,0,0,4,6,3,3,0,2,0,2,4,12,8.6,0
20,2016-12-14,Team.HOUSTON_ROCKETS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,811,2,4,0,0,1,3,0,2,0,1,0,2,1,5,1.4,9
21,2016-12-16,Team.HOUSTON_ROCKETS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,584,1,3,0,0,0,0,2,1,1,1,0,1,0,2,2.7,12
22,2016-12-17,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,796,1,4,0,0,0,1,0,2,0,3,0,1,1,2,1.4,-3
23,2016-12-20,Team.HOUSTON_ROCKETS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1091,4,6,0,0,2,2,5,2,2,1,0,1,1,10,12.5,9
24,2016-12-21,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,1108,5,6,0,0,2,2,1,1,0,0,2,1,3,12,10.0,5
25,2016-12-23,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1089,1,3,0,0,2,2,2,3,1,0,0,1,2,4,3.5,-19
26,2016-12-26,Team.HOUSTON_ROCKETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,866,2,3,0,0,1,2,1,2,1,0,1,0,1,5,5.6,11
27,2016-12-27,Team.HOUSTON_ROCKETS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,1124,5,8,0,0,2,5,1,6,0,1,1,1,3,12,9.2,30
28,2016-12-30,Team.HOUSTON_ROCKETS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,954,0,1,0,1,5,8,2,3,1,0,0,4,1,5,1.7,-13
29,2016-12-31,Team.HOUSTON_ROCKETS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,711,1,2,0,0,0,2,1,1,0,0,0,0,1,2,0.8,1
30,2017-01-02,Team.HOUSTON_ROCKETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,846,4,6,0,0,1,4,1,2,1,1,1,0,0,9,8.9,7
31,2017-01-05,Team.HOUSTON_ROCKETS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1015,6,6,0,0,6,10,0,3,1,1,0,0,4,18,15.6,12
32,2017-01-06,Team.HOUSTON_ROCKETS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,1529,2,5,0,0,0,0,0,4,2,3,0,2,1,4,4.5,16
33,2017-01-08,Team.HOUSTON_ROCKETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,753,4,5,0,0,0,1,0,2,1,0,0,1,4,8,4.4,-6
34,2017-01-10,Team.HOUSTON_ROCKETS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1126,3,6,0,0,4,6,1,4,1,1,2,2,3,10,8.0,14
35,2017-01-11,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,883,4,6,1,1,0,0,0,2,0,0,0,0,3,9,5.8,-3
36,2017-01-13,Team.HOUSTON_ROCKETS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1355,4,6,0,0,4,4,2,1,2,2,1,0,3,12,14.0,-3
37,2017-01-15,Team.HOUSTON_ROCKETS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,851,4,6,0,0,1,4,2,1,1,1,1,1,3,9,7.1,-4
38,2017-01-17,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1420,1,1,0,0,2,4,1,6,2,1,1,2,2,4,5.7,4
39,2017-01-18,Team.HOUSTON_ROCKETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,621,2,3,0,0,1,2,0,0,2,2,0,0,1,5,6.3,2
40,2017-01-21,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,983,4,5,0,0,4,6,0,3,0,3,1,1,5,12,10.9,26
41,2017-01-23,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1319,6,9,0,0,5,8,3,5,1,2,2,2,1,17,17.2,5
42,2017-01-27,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1597,10,13,0,0,1,1,2,4,2,0,1,3,5,21,15.6,9
43,2017-01-31,Team.HOUSTON_ROCKETS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,801,5,7,0,0,1,1,0,1,1,0,2,1,3,11,8.3,12
44,2017-02-02,Team.HOUSTON_ROCKETS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1007,2,4,0,0,0,0,0,3,1,1,2,0,4,4,4.4,-10
45,2017-02-07,Team.HOUSTON_ROCKETS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1079,6,8,0,0,1,1,0,3,0,1,0,1,2,13,9.9,15
46,2017-02-11,Team.HOUSTON_ROCKETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,740,1,3,0,0,0,0,1,6,1,0,1,1,4,2,1.6,-6
47,2017-02-15,Team.HOUSTON_ROCKETS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,1189,2,5,0,1,4,7,5,4,1,1,0,0,3,8,9.3,-17
48,2017-02-23,Team.HOUSTON_ROCKETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1111,4,8,0,0,1,3,1,2,0,2,1,1,3,9,6.0,12
49,2017-02-25,Team.HOUSTON_ROCKETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1157,5,6,0,0,1,3,2,2,1,1,2,0,5,11,11.1,8
50,2017-02-27,Team.HOUSTON_ROCKETS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1160,4,7,0,0,7,9,5,2,1,0,1,0,2,15,15.6,-13
51,2017-03-01,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1321,6,7,0,0,4,5,4,5,0,1,0,1,2,16,16.6,4
52,2017-03-04,Team.HOUSTON_ROCKETS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,939,4,5,0,0,3,5,1,3,1,1,1,0,1,11,11.9,1
53,2017-03-06,Team.HOUSTON_ROCKETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1144,4,6,0,0,1,3,1,2,0,0,1,0,4,9,6.0,2
54,2017-03-10,Team.HOUSTON_ROCKETS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1125,4,8,0,1,0,0,1,5,2,1,0,0,2,8,7.8,9
55,2017-03-12,Team.HOUSTON_ROCKETS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1305,6,10,0,0,0,0,4,2,0,3,1,1,4,12,11.9,4
56,2017-03-15,Team.HOUSTON_ROCKETS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,831,5,7,0,0,0,0,1,2,0,1,1,2,2,10,7.3,9
57,2017-03-18,Team.HOUSTON_ROCKETS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,1421,6,12,0,0,2,4,3,4,2,0,0,1,5,14,8.9,1
58,2017-03-20,Team.HOUSTON_ROCKETS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,1258,3,6,0,0,0,0,1,2,0,2,0,1,2,6,4.5,-15
59,2017-03-24,Team.HOUSTON_ROCKETS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1165,6,10,0,0,0,0,2,6,2,1,0,1,4,12,10.4,-10
60,2017-03-26,Team.HOUSTON_ROCKETS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1555,7,9,0,1,3,4,0,4,3,2,1,1,1,17,17.7,-5
61,2017-03-28,Team.HOUSTON_ROCKETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1055,1,6,0,0,4,6,3,0,2,0,0,1,1,6,3.5,-4
62,2017-03-30,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1409,6,8,0,0,2,2,3,4,4,0,0,3,1,14,13.5,-7
63,2017-04-02,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,1395,7,11,0,0,3,6,0,5,0,2,0,2,2,17,11.6,12
64,2017-04-05,Team.HOUSTON_ROCKETS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,1461,7,8,0,0,2,4,0,4,2,1,0,1,1,16,14.6,12
65,2017-04-07,Team.HOUSTON_ROCKETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,779,4,7,0,0,0,2,3,3,2,0,0,0,1,8,7.9,11
66,2017-04-12,Team.HOUSTON_ROCKETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1008,4,7,0,0,1,2,1,1,0,1,1,1,1,9,6.6,-8
0,2017-04-12,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,720,3,8,0,2,3,4,1,1,1,0,0,1,1,9,4.5,2
0,2016-10-26,Team.DALLAS_MAVERICKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,2347,7,17,2,7,6,6,0,2,6,0,1,3,1,22,15.0,2
1,2016-10-28,Team.DALLAS_MAVERICKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1749,3,10,1,3,3,4,1,4,5,1,0,0,3,10,9.0,-8
2,2016-10-30,Team.DALLAS_MAVERICKS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,1883,4,10,3,4,7,7,1,2,5,2,0,1,0,18,18.4,-4
3,2016-11-02,Team.DALLAS_MAVERICKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1606,3,9,1,4,2,2,1,4,4,1,0,2,0,9,7.6,8
4,2016-11-04,Team.DALLAS_MAVERICKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1802,7,17,5,8,4,4,0,0,6,0,0,3,1,23,14.7,-15
5,2016-11-06,Team.DALLAS_MAVERICKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2764,8,18,2,7,3,3,0,6,5,1,0,4,2,21,13.1,13
6,2016-11-08,Team.DALLAS_MAVERICKS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2058,7,15,2,6,2,2,1,6,8,0,0,4,1,18,14.0,11
7,2016-11-14,Team.DALLAS_MAVERICKS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,1981,8,16,1,5,0,0,0,1,4,0,0,0,0,17,12.1,-16
8,2016-11-16,Team.DALLAS_MAVERICKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1693,4,11,1,3,0,0,0,2,6,1,0,1,0,9,7.7,1
9,2016-12-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,774,5,9,1,2,0,0,0,3,4,1,0,0,0,11,11.4,-2
10,2016-12-21,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,538,1,7,0,2,0,0,0,1,4,1,0,1,0,2,0.6,1
11,2017-01-07,Team.DALLAS_MAVERICKS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1017,3,8,1,4,0,0,0,4,7,0,0,1,1,7,7.3,6
12,2017-01-09,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,844,0,4,0,1,0,0,0,2,4,0,0,1,1,0,-0.8,-11
13,2017-01-12,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,1168,1,8,0,5,0,0,0,1,5,1,0,3,1,2,-1.8,-12
14,2017-01-15,Team.DALLAS_MAVERICKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,992,5,5,1,1,4,5,1,2,3,0,0,2,0,15,14.5,18
15,2017-01-17,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1074,5,8,2,4,0,0,0,1,6,0,0,1,1,12,11.5,-5
16,2017-01-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,985,5,10,3,6,0,0,0,1,1,0,0,2,0,13,7.0,-2
17,2017-01-20,Team.DALLAS_MAVERICKS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,1362,5,10,0,2,0,0,0,5,6,0,0,2,1,10,8.3,4
18,2017-03-10,Team.DALLAS_MAVERICKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,839,3,6,1,3,2,2,0,1,3,0,0,3,1,9,5.0,7
19,2017-03-11,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,946,2,9,1,4,0,0,1,1,4,0,0,3,0,5,0.3,15
20,2017-03-13,Team.DALLAS_MAVERICKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1027,1,6,0,1,0,0,0,2,7,0,0,0,0,2,3.7,-14
21,2017-03-15,Team.DALLAS_MAVERICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1215,3,8,0,4,0,0,0,2,13,0,0,0,1,6,10.9,-6
22,2017-03-17,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1016,4,10,2,4,1,2,1,0,4,0,0,3,1,11,5.3,-12
23,2017-03-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1592,8,12,1,4,3,5,0,1,7,2,0,2,2,20,18.4,6
24,2017-03-21,Team.DALLAS_MAVERICKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1035,1,7,1,3,0,0,1,2,6,0,0,1,0,3,3.0,-2
25,2017-03-23,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,737,2,5,1,4,0,0,0,0,3,0,0,0,2,5,3.6,11
26,2017-03-25,Team.DALLAS_MAVERICKS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,1094,3,8,2,4,1,2,0,1,3,0,0,2,2,9,3.8,-4
27,2017-03-27,Team.DALLAS_MAVERICKS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1714,3,9,2,4,2,2,0,1,8,1,0,1,0,10,10.8,8
28,2017-03-29,Team.DALLAS_MAVERICKS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1164,4,7,0,2,0,0,0,2,11,0,0,2,0,8,11.0,2
29,2017-03-31,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1403,4,14,4,11,1,2,1,0,5,0,0,0,2,13,7.8,-6
30,2017-04-02,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,1387,7,11,3,4,0,0,0,2,6,0,0,5,1,17,11.5,16
31,2017-04-04,Team.DALLAS_MAVERICKS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,888,3,7,3,6,0,0,0,4,4,0,0,2,0,9,7.3,0
32,2017-04-05,Team.DALLAS_MAVERICKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1290,6,12,1,3,1,1,0,3,3,0,0,4,4,14,5.4,-3
33,2017-04-07,Team.DALLAS_MAVERICKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,643,2,6,2,5,2,2,0,2,8,0,0,1,0,8,9.8,7
34,2017-04-11,Team.DALLAS_MAVERICKS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1621,5,14,3,8,0,0,0,4,9,2,0,3,1,13,11.3,0
0,2016-10-27,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1691,2,7,0,0,2,10,7,5,0,0,1,1,5,6,2.8,-8
1,2016-10-30,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1686,3,10,0,0,1,2,6,10,0,0,1,1,1,7,7.3,18
2,2016-10-31,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1879,8,10,0,0,3,6,3,8,2,1,2,1,5,19,19.3,16
3,2016-11-02,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1901,4,4,0,0,0,3,0,6,0,0,3,2,3,8,6.3,-8
4,2016-11-04,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2147,3,8,0,0,0,0,6,15,0,1,2,3,4,6,8.1,14
5,2016-11-05,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1799,4,8,0,0,0,0,1,7,1,0,3,0,3,8,8.4,22
6,2016-11-07,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1620,4,5,0,0,0,0,0,10,1,0,1,4,1,8,6.1,29
7,2016-11-09,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1439,6,9,0,0,4,8,3,6,1,0,3,1,2,16,15.4,31
8,2016-11-11,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2002,3,5,0,0,6,12,4,9,1,0,1,3,3,12,10.0,10
9,2016-11-12,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2046,4,6,0,0,10,16,4,12,1,2,2,1,3,18,21.3,23
10,2016-11-14,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1492,3,6,0,0,1,2,5,9,0,1,1,3,1,7,8.1,40
11,2016-11-16,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2093,4,5,0,0,0,2,4,10,1,1,2,1,3,8,12.0,-1
12,2016-11-18,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2229,8,10,0,0,0,0,1,11,0,1,1,2,5,16,13.9,6
13,2016-11-19,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1639,3,6,0,0,0,0,1,8,0,0,0,1,2,6,4.3,5
14,2016-11-21,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2055,4,6,0,0,9,14,3,12,0,0,1,1,4,17,16.2,4
15,2016-11-23,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,1562,5,8,0,0,6,9,0,8,2,1,1,1,2,16,14.9,12
16,2016-11-25,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1986,5,5,0,0,2,3,2,7,1,1,3,2,3,12,14.2,-6
17,2016-11-27,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1924,2,3,0,0,4,7,2,12,0,1,3,1,3,8,11.4,-15
18,2016-11-29,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,2685,9,13,0,1,3,4,5,17,1,0,1,2,3,21,21.9,0
19,2016-12-01,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1806,4,8,0,0,1,3,8,7,0,0,1,0,1,9,12.2,16
20,2016-12-02,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2013,2,2,0,0,2,2,3,10,2,0,3,1,1,6,12.6,27
21,2016-12-04,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2112,3,3,0,0,3,5,4,11,0,2,2,3,1,9,13.4,6
22,2016-12-07,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1905,5,7,0,0,0,4,5,7,0,0,2,0,3,10,11.3,-16
23,2016-12-10,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1387,9,11,0,0,1,1,5,4,0,1,0,2,4,19,17.0,16
24,2016-12-12,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1989,3,6,0,0,3,4,6,6,1,3,3,1,3,9,15.2,-1
25,2016-12-14,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,2071,5,6,0,0,12,18,4,9,2,0,3,0,2,22,25.6,1
26,2016-12-16,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2106,5,7,0,0,2,3,3,16,0,0,3,0,3,12,16.5,-5
27,2016-12-18,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2136,5,6,0,0,3,6,4,13,2,0,1,3,2,13,14.6,-9
28,2016-12-20,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,1765,6,7,0,0,1,1,2,11,2,0,1,0,1,13,16.9,32
29,2016-12-22,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1558,4,6,0,0,3,4,2,7,2,0,2,2,2,11,11.5,-1
30,2016-12-23,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,2025,3,7,0,0,1,4,3,14,0,1,2,4,3,7,5.6,-3
31,2016-12-25,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1656,3,4,0,0,1,4,1,9,6,0,0,4,1,7,7.4,-14
32,2016-12-26,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2029,4,7,0,0,4,5,2,9,0,3,1,1,3,12,13.9,-11
33,2016-12-28,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2330,5,6,0,0,3,8,5,20,1,0,2,4,4,13,14.8,6
34,2016-12-30,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,1807,9,11,0,0,2,2,4,9,1,0,1,1,3,20,20.6,-14
35,2016-12-31,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1635,4,5,0,0,1,2,3,8,2,0,3,3,4,9,10.1,-24
36,2017-01-02,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1845,3,6,0,0,3,8,7,13,2,0,3,3,3,9,12.1,5
37,2017-01-04,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2234,7,10,0,0,4,11,4,16,0,0,2,2,3,18,16.8,10
38,2017-01-06,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2193,9,10,0,0,2,3,1,8,2,1,1,0,2,20,21.6,6
39,2017-01-08,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2014,2,4,0,0,3,8,2,16,0,0,1,1,2,7,8.1,0
40,2017-01-11,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1948,4,8,0,0,2,4,8,12,1,2,3,1,3,10,17.0,7
41,2017-01-14,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2126,12,13,0,0,0,1,3,18,0,1,2,0,2,24,28.4,17
42,2017-01-16,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1781,7,8,0,0,5,8,5,10,2,2,4,0,1,19,27.3,21
43,2017-01-19,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2354,12,15,0,0,5,12,6,10,2,0,2,1,4,29,27.9,-5
44,2017-01-21,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1632,6,10,0,0,2,2,8,5,3,0,1,2,5,14,15.3,-22
45,2017-01-23,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2090,1,1,0,0,5,8,3,9,4,0,3,0,2,7,14.4,0
46,2017-01-24,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1870,3,4,0,0,4,12,6,14,3,0,0,2,3,10,12.5,-10
47,2017-01-28,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1405,4,4,0,0,0,3,2,3,3,0,0,1,0,8,9.0,-27
