,slug,name,positions,age,team,games_played,minutes_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
422,morrija01,Jaylen Morris,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.MILWAUKEE_BUCKS,4,29,12.2,0.46,0.3,0.2,0.0,16.5,8.8,18.1,3.2,0.0,8.4,17.2,0.0,0.1,0.1,0.084,-3.8,0.9,-3.0,0.0
423,morrima03,Marcus Morris,[<Position.POWER_FORWARD: 'POWER FORWARD'>],29,Team.BOSTON_CELTICS,75,2091,14.2,0.568,0.461,0.205,3.9,19.5,11.7,7.5,1.0,1.1,9.1,20.9,2.1,2.5,4.5,0.104,-0.4,-1.0,-1.4,0.3
424,morrima02,Markieff Morris,[<Position.POWER_FORWARD: 'POWER FORWARD'>],29,Team.WASHINGTON_WIZARDS,34,883,12.3,0.543,0.439,0.223,5.0,16.6,10.7,9.6,1.3,1.9,11.5,19.5,0.4,0.5,0.9,0.051,-1.1,-1.0,-2.0,0.0
425,morrima02,Markieff Morris,[<Position.POWER_FORWARD: 'POWER FORWARD'>],29,Team.OKLAHOMA_CITY_THUNDER,24,387,10.4,0.475,0.378,0.122,5.2,19.6,12.1,6.8,1.3,0.4,4.1,18.0,0.2,0.5,0.7,0.083,-3.1,-1.4,-4.5,-0.2
426,morrimo01,Monte Morris,[<Position.POINT_GUARD: 'POINT GUARD'>],23,Team.DENVER_NUGGETS,82,1970,16.2,0.577,0.323,0.115,1.9,8.8,5.3,21.7,1.8,0.2,6.6,17.1,4.4,1.8,6.2,0.151,1.5,-1.3,0.2,1.1
427,motiedo01,Donatas Motiejūnas,[<Position.POWER_FORWARD: 'POWER FORWARD'>],28,Team.SAN_ANTONIO_SPURS,3,13,-0.5,0.436,0.0,0.333,16.9,8.3,12.6,11.9,0.0,6.5,30.4,33.5,-0.1,0.0,-0.1,-0.246,-11.2,-0.3,-11.5,0.0
428,motlejo01,Johnathan Motley,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,Team.LOS_ANGELES_CLIPPERS,22,156,18.9,0.563,0.041,0.548,12.6,21.7,17.3,11.7,1.5,1.5,15.0,28.8,0.1,0.2,0.3,0.092,-1.8,-1.4,-3.2,0.0
429,mudiaem01,Emmanuel Mudiay,[<Position.POINT_GUARD: 'POINT GUARD'>],22,Team.NEW_YORK_KNICKS,59,1607,14.6,0.531,0.284,0.251,2.1,10.9,6.4,24.2,1.3,1.0,14.6,25.6,0.1,0.7,0.8,0.023,-0.5,-1.9,-2.4,-0.2
430,murraja01,Jamal Murray,[<Position.POINT_GUARD: 'POINT GUARD'>],21,Team.DENVER_NUGGETS,75,2447,16.0,0.538,0.353,0.19,2.9,11.2,7.0,22.4,1.3,1.0,11.1,24.9,2.8,2.3,5.1,0.1,1.1,-1.0,0.1,1.3
431,musadz01,Džanan Musa,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],19,Team.BROOKLYN_NETS,9,39,5.8,0.415,0.455,0.091,2.7,10.7,6.7,8.6,2.4,0.0,14.9,29.0,-0.2,0.0,-0.1,-0.152,-7.6,-2.8,-10.4,-0.1
432,muscami01,Mike Muscala,[<Position.POWER_FORWARD: 'POWER FORWARD'>],27,Team.PHILADELPHIA_76ERS,47,1041,10.4,0.56,0.716,0.277,5.3,14.7,10.2,7.9,0.8,2.0,12.1,14.3,0.9,1.0,1.9,0.087,-0.3,-0.4,-0.7,0.4
433,muscami01,Mike Muscala,[<Position.POWER_FORWARD: 'POWER FORWARD'>],27,Team.LOS_ANGELES_LAKERS,17,265,12.5,0.578,0.687,0.096,2.4,14.5,8.6,7.1,0.7,3.4,5.5,14.3,0.3,0.3,0.6,0.107,-0.6,0.0,-0.6,0.1
434,mykhasv01,Sviatoslav Mykhailiuk,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],21,Team.LOS_ANGELES_LAKERS,39,420,5.8,0.451,0.644,0.152,2.0,6.3,4.2,10.1,1.4,0.2,12.4,15.9,-0.4,0.3,-0.1,-0.013,-3.7,-2.1,-5.7,-0.4
435,mykhasv01,Sviatoslav Mykhailiuk,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],21,Team.DETROIT_PISTONS,3,20,9.8,0.375,0.5,0.0,5.3,5.7,5.5,28.5,2.5,0.0,11.1,19.4,0.0,0.0,0.0,0.016,-2.7,-2.0,-4.7,0.0
436,naderab01,Abdel Nader,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],25,Team.OKLAHOMA_CITY_THUNDER,61,694,8.8,0.522,0.465,0.167,2.0,15.7,8.6,3.8,1.3,1.5,10.1,15.1,0.0,0.9,0.9,0.062,-4.2,-0.9,-5.1,-0.5
437,nancela02,Larry Nance,[<Position.CENTER: 'CENTER'>],26,Team.CLEVELAND_CAVALIERS,67,1795,18.6,0.583,0.205,0.28,10.0,24.9,17.1,17.8,2.8,1.9,15.3,15.5,3.3,1.6,4.9,0.131,1.4,2.6,4.0,2.7
438,napiesh01,Shabazz Napier,[<Position.POINT_GUARD: 'POINT GUARD'>],27,Team.BROOKLYN_NETS,56,983,15.3,0.534,0.524,0.317,1.9,8.7,5.3,22.2,2.0,1.3,11.7,24.0,1.0,1.0,2.0,0.098,0.5,-1.1,-0.7,0.3
439,netora01,Raul Neto,[<Position.POINT_GUARD: 'POINT GUARD'>],26,Team.UTAH_JAZZ,37,474,13.5,0.558,0.373,0.205,1.4,12.6,7.1,28.7,1.4,0.7,16.6,19.0,0.5,0.6,1.1,0.116,-1.0,-0.6,-1.6,0.0
440,niangge01,Georges Niang,[<Position.POWER_FORWARD: 'POWER FORWARD'>],25,Team.UTAH_JAZZ,59,516,13.0,0.613,0.58,0.133,2.4,15.7,9.1,10.1,0.9,0.9,10.7,17.8,0.7,0.7,1.3,0.123,-0.2,-0.8,-1.1,0.1
441,noahjo01,Joakim Noah,[<Position.CENTER: 'CENTER'>],33,Team.MEMPHIS_GRIZZLIES,42,693,18.6,0.571,0.005,0.512,9.2,29.6,19.3,20.6,1.4,4.2,16.1,20.0,1.0,1.2,2.2,0.15,-1.9,3.5,1.6,0.6
442,noelne01,Nerlens Noel,[<Position.CENTER: 'CENTER'>],24,Team.OKLAHOMA_CITY_THUNDER,77,1055,19.3,0.608,0.0,0.286,12.1,20.0,15.9,5.9,2.9,7.7,13.4,13.8,1.9,2.5,4.3,0.198,-1.6,5.5,3.9,1.6
443,nowitdi01,Dirk Nowitzki,[<Position.POWER_FORWARD: 'POWER FORWARD'>],40,Team.DALLAS_MAVERICKS,51,795,9.6,0.469,0.545,0.133,0.7,20.5,10.6,6.9,0.5,1.9,4.3,22.5,-0.5,0.8,0.3,0.016,-3.8,-2.1,-5.9,-0.8
444,ntilila01,Frank Ntilikina,[<Position.POINT_GUARD: 'POINT GUARD'>],20,Team.NEW_YORK_KNICKS,43,904,6.0,0.417,0.408,0.106,1.4,8.9,5.0,19.5,1.6,1.3,15.9,16.6,-1.3,0.4,-0.8,-0.045,-4.5,-1.2,-5.7,-0.8
445,nunnaja01,James Nunnally,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],28,Team.MINNESOTA_TIMBERWOLVES,13,64,12.1,0.593,0.619,0.19,0.0,6.8,3.3,10.9,0.7,0.0,4.2,15.6,0.1,0.0,0.1,0.097,0.3,-4.5,-4.2,0.0
446,nunnaja01,James Nunnally,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],28,Team.HOUSTON_ROCKETS,2,38,-0.8,0.346,0.923,0.0,0.0,3.0,1.5,7.2,0.0,0.0,0.0,14.8,-0.1,0.0,-0.1,-0.068,-4.9,-5.3,-10.2,-0.1
447,nurkiju01,Jusuf Nurkić,[<Position.CENTER: 'CENTER'>],24,Team.PORTLAND_TRAIL_BLAZERS,72,1974,23.4,0.57,0.035,0.442,13.4,26.7,20.2,17.9,1.7,4.2,14.6,24.7,4.4,3.3,7.8,0.189,1.6,3.6,5.1,3.5
448,nwabada01,David Nwaba,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],26,Team.CLEVELAND_CAVALIERS,51,984,12.5,0.558,0.286,0.324,4.4,14.4,9.2,8.1,1.8,1.5,8.8,14.6,1.1,0.3,1.4,0.069,-1.1,-0.6,-1.7,0.1
449,onealro01,Royce O'Neale,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],25,Team.UTAH_JAZZ,82,1671,9.0,0.589,0.513,0.122,1.5,16.7,9.2,10.0,1.5,1.1,16.2,11.0,0.7,2.5,3.3,0.094,-2.0,2.1,0.1,0.9
450,oquinky01,Kyle O'Quinn,[<Position.CENTER: 'CENTER'>],28,Team.INDIANA_PACERS,45,371,16.8,0.537,0.088,0.154,8.9,26.4,17.8,22.4,1.2,6.0,17.6,20.8,0.2,0.8,1.0,0.125,-2.4,4.1,1.8,0.4
451,ojelese01,Semi Ojeleye,[<Position.POWER_FORWARD: 'POWER FORWARD'>],24,Team.BOSTON_CELTICS,56,594,8.5,0.531,0.563,0.247,4.3,11.2,7.7,5.1,0.8,0.6,9.8,14.1,0.2,0.5,0.7,0.057,-2.5,-1.7,-4.3,-0.3
452,okafoja01,Jahlil Okafor,[<Position.CENTER: 'CENTER'>],23,Team.NEW_ORLEANS_PELICANS,59,935,17.9,0.603,0.014,0.246,9.2,21.4,15.4,6.3,0.7,3.5,11.5,19.9,1.4,0.8,2.2,0.115,-1.7,-0.5,-2.3,-0.1
453,okoboel01,Elie Okobo,[<Position.POINT_GUARD: 'POINT GUARD'>],21,Team.PHOENIX_SUNS,53,958,7.6,0.489,0.455,0.162,1.4,10.1,5.7,18.7,1.6,0.6,18.2,17.0,-0.7,0.2,-0.5,-0.027,-3.7,-2.2,-5.9,-0.9
454,okogijo01,Josh Okogie,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],20,Team.MINNESOTA_TIMBERWOLVES,74,1757,9.4,0.492,0.423,0.319,2.5,10.9,6.6,6.9,2.4,1.6,9.8,15.4,-0.1,1.4,1.2,0.034,-2.0,0.4,-1.7,0.1
455,oladivi01,Victor Oladipo,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],26,Team.INDIANA_PACERS,36,1147,17.6,0.519,0.367,0.24,2.1,17.1,9.8,25.2,2.6,0.9,11.2,27.9,0.4,1.9,2.3,0.097,1.3,1.0,2.3,1.3
456,olynyke01,Kelly Olynyk,[<Position.POWER_FORWARD: 'POWER FORWARD'>],27,Team.MIAMI_HEAT,79,1812,14.4,0.61,0.566,0.328,4.2,17.8,11.0,11.4,1.4,1.8,15.0,18.0,2.3,2.5,4.7,0.126,0.3,0.8,1.1,1.4
457,osmande01,Cedi Osman,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],23,Team.CLEVELAND_CAVALIERS,76,2444,11.5,0.536,0.443,0.214,2.0,14.8,8.1,12.1,1.2,0.4,11.0,18.6,1.2,0.2,1.5,0.029,-0.4,-1.7,-2.1,-0.1
458,oubreke01,Kelly Oubre,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],23,Team.WASHINGTON_WIZARDS,29,755,13.3,0.545,0.433,0.279,3.4,15.3,9.3,3.8,1.7,2.2,8.1,20.9,0.3,0.5,0.8,0.053,-1.7,-1.9,-3.6,-0.3
459,oubreke01,Kelly Oubre,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],23,Team.PHOENIX_SUNS,40,1180,16.4,0.555,0.384,0.296,4.3,14.2,9.2,8.7,2.3,2.8,10.7,24.7,0.5,0.8,1.3,0.054,-0.4,-0.8,-1.2,0.2
460,pachuza01,Zaza Pachulia,[<Position.CENTER: 'CENTER'>],34,Team.DETROIT_PISTONS,68,878,13.7,0.539,0.021,0.642,11.9,21.5,16.5,14.7,1.7,1.6,18.7,15.0,1.1,1.3,2.3,0.128,-2.1,2.4,0.2,0.5
461,parkeja01,Jabari Parker,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,Team.CHICAGO_BULLS,39,1042,14.6,0.543,0.246,0.233,4.2,21.1,12.6,13.2,1.1,1.2,14.1,25.0,-0.2,0.7,0.5,0.024,-2.0,-1.0,-3.0,-0.3
462,parkeja01,Jabari Parker,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,Team.WASHINGTON_WIZARDS,25,682,17.0,0.587,0.284,0.267,5.9,23.0,14.3,15.4,1.6,2.0,17.4,24.0,0.3,0.6,0.9,0.063,-0.8,0.1,-0.7,0.2
463,parketo01,Tony Parker,[<Position.POINT_GUARD: 'POINT GUARD'>],36,Team.CHARLOTTE_HORNETS,56,1003,15.3,0.512,0.11,0.268,1.5,7.6,4.5,33.3,1.0,0.6,12.7,25.5,0.6,0.3,0.9,0.044,-1.5,-3.7,-5.3,-0.8
464,parsoch01,Chandler Parsons,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],30,Team.MEMPHIS_GRIZZLIES,25,496,8.5,0.484,0.516,0.137,0.9,15.2,7.9,13.4,1.9,1.0,14.2,20.3,-0.6,0.6,0.0,-0.004,-3.7,-0.6,-4.3,-0.3
465,pattepa01,Patrick Patterson,[<Position.POWER_FORWARD: 'POWER FORWARD'>],29,Team.OKLAHOMA_CITY_THUNDER,63,861,8.1,0.493,0.626,0.137,4.9,13.0,8.8,4.6,0.9,1.3,8.7,12.0,0.2,0.9,1.1,0.064,-3.0,-0.6,-3.7,-0.4
466,pattoju01,Justin Patton,[<Position.CENTER: 'CENTER'>],21,Team.PHILADELPHIA_76ERS,3,21,10.5,0.317,0.286,0.286,10.4,19.6,15.1,18.7,4.5,0.0,0.0,15.7,0.0,0.0,0.0,0.079,-2.3,2.1,-0.2,0.0
467,paulch01,Chris Paul,[<Position.POINT_GUARD: 'POINT GUARD'>],33,Team.HOUSTON_ROCKETS,58,1857,19.7,0.56,0.493,0.282,2.1,13.9,7.9,39.3,3.0,0.8,15.8,22.5,4.4,2.2,6.6,0.172,2.9,0.2,3.0,2.4
468,payneca01,Cameron Payne,[<Position.POINT_GUARD: 'POINT GUARD'>],24,Team.CHICAGO_BULLS,31,536,10.3,0.492,0.351,0.149,2.0,8.8,5.4,22.4,1.8,1.0,16.0,17.4,-0.1,0.3,0.2,0.014,-2.7,-1.6,-4.3,-0.3
469,payneca01,Cameron Payne,[<Position.POINT_GUARD: 'POINT GUARD'>],24,Team.CLEVELAND_CAVALIERS,9,176,15.3,0.596,0.455,0.291,1.8,10.6,6.0,20.0,2.3,1.5,15.1,18.1,0.2,0.1,0.3,0.082,0.4,-1.5,-1.1,0.0
470,paytoel01,Elfrid Payton,[<Position.POINT_GUARD: 'POINT GUARD'>],24,Team.NEW_ORLEANS_PELICANS,42,1250,14.0,0.502,0.255,0.18,4.1,14.0,9.1,33.5,1.6,1.1,20.1,18.3,0.6,0.9,1.5,0.058,-0.7,-0.1,-0.9,0.4
471,paytoga02,Gary Payton,[<Position.POINT_GUARD: 'POINT GUARD'>],26,Team.WASHINGTON_WIZARDS,3,16,36.9,0.688,0.25,0.0,6.7,6.9,6.8,45.1,8.9,5.3,11.1,23.8,0.1,0.0,0.1,0.358,9.8,5.2,14.9,0.1
472,pinsoth01,Theo Pinson,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.BROOKLYN_NETS,18,211,8.1,0.49,0.63,0.301,2.0,15.9,9.0,14.1,1.4,0.0,17.9,20.0,-0.2,0.2,0.0,0.004,-3.7,-1.0,-4.8,-0.1
473,plumlma01,Mason Plumlee,[<Position.CENTER: 'CENTER'>],28,Team.DENVER_NUGGETS,82,1731,17.8,0.602,0.023,0.448,10.3,22.5,16.4,19.5,1.9,3.9,19.2,16.2,2.9,2.9,5.8,0.16,-0.1,3.9,3.8,2.6
474,plumlmi01,Miles Plumlee,[<Position.CENTER: 'CENTER'>],30,Team.ATLANTA_HAWKS,18,173,18.9,0.654,0.0,0.625,9.5,14.3,11.8,14.7,1.6,2.0,14.0,16.7,0.4,0.1,0.5,0.145,0.2,-0.3,-0.1,0.1
475,poeltja01,Jakob Pöltl,[<Position.CENTER: 'CENTER'>],23,Team.SAN_ANTONIO_SPURS,77,1273,19.4,0.64,0.0,0.317,15.4,19.7,17.6,10.0,1.1,4.5,12.7,13.1,3.5,1.6,5.1,0.193,1.5,2.7,4.2,2.0
476,pondequ01,Quincy Pondexter,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],30,Team.SAN_ANTONIO_SPURS,53,292,13.2,0.641,0.31,0.724,3.0,14.1,8.6,10.6,1.8,0.3,14.5,13.5,0.5,0.3,0.8,0.128,-0.8,-0.6,-1.4,0.0
477,porteot01,Otto Porter,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],25,Team.WASHINGTON_WIZARDS,41,1191,15.0,0.551,0.398,0.145,3.6,17.7,10.5,9.6,2.5,1.6,7.8,18.2,1.0,1.1,2.1,0.085,-0.2,0.3,0.1,0.6
478,porteot01,Otto Porter,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],25,Team.CHICAGO_BULLS,15,492,18.0,0.609,0.398,0.159,3.1,15.4,9.2,13.0,1.8,1.6,10.4,21.3,0.8,0.4,1.1,0.112,1.7,-0.4,1.3,0.4
479,portibo01,Bobby Portis,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,Team.CHICAGO_BULLS,22,531,17.2,0.529,0.266,0.185,9.3,23.8,16.5,9.2,1.0,1.3,9.0,26.5,0.3,0.4,0.7,0.062,-0.9,-2.2,-3.1,-0.1
480,portibo01,Bobby Portis,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,Team.WASHINGTON_WIZARDS,28,768,15.3,0.53,0.333,0.132,8.8,25.7,17.1,8.4,1.5,1.3,10.6,23.3,0.2,0.7,0.9,0.058,-1.4,-1.4,-2.8,-0.2
481,poweldw01,Dwight Powell,[<Position.CENTER: 'CENTER'>],27,Team.DALLAS_MAVERICKS,77,1662,20.4,0.682,0.261,0.523,9.1,17.3,13.2,10.7,1.3,2.6,10.1,17.2,5.6,1.9,7.5,0.215,2.8,1.2,4.0,2.5
482,powelno01,Norman Powell,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],25,Team.TORONTO_RAPTORS,60,1126,13.3,0.596,0.425,0.188,1.6,11.5,6.7,11.6,1.7,1.0,13.1,19.0,1.0,1.4,2.4,0.102,-0.4,-0.3,-0.7,0.4
483,poythal01,Alex Poythress,[<Position.POWER_FORWARD: 'POWER FORWARD'>],25,Team.ATLANTA_HAWKS,21,305,12.2,0.571,0.284,0.358,9.8,16.6,13.1,7.7,0.6,2.8,12.2,14.2,0.4,0.2,0.5,0.086,-1.6,-0.7,-2.2,0.0
484,qizh01,Zhou Qi,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,Team.HOUSTON_ROCKETS,1,1,80.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,0.0,0.0,0.0,1.261,22.1,-12.6,9.5,0.0
485,rabbiv01,Ivan Rabb,[<Position.POWER_FORWARD: 'POWER FORWARD'>],21,Team.MEMPHIS_GRIZZLIES,49,721,16.1,0.586,0.071,0.325,10.7,21.5,16.0,12.0,1.2,1.8,12.6,17.2,1.2,0.9,2.1,0.137,-1.3,0.7,-0.6,0.2
486,randlch01,Chasson Randle,[<Position.POINT_GUARD: 'POINT GUARD'>],25,Team.WASHINGTON_WIZARDS,49,743,9.9,0.555,0.53,0.286,1.4,6.8,4.1,17.5,1.6,0.3,15.0,16.4,0.4,0.2,0.6,0.041,-1.4,-3.0,-4.4,-0.4
487,randlju01,Julius Randle,[<Position.POWER_FORWARD: 'POWER FORWARD'>],24,Team.NEW_ORLEANS_PELICANS,73,2232,21.0,0.6,0.179,0.447,7.6,21.6,14.7,15.8,1.1,1.6,13.8,27.8,4.2,1.9,6.1,0.131,1.8,-0.4,1.4,1.9
488,redicjj01,J.J. Redick,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],34,Team.PHILADELPHIA_76ERS,76,2379,15.1,0.602,0.589,0.248,0.9,7.2,4.1,12.9,0.6,0.6,8.1,21.9,4.6,1.2,5.9,0.118,2.7,-3.3,-0.7,0.8
489,reedda01,Davon Reed,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.INDIANA_PACERS,10,47,8.1,0.5,0.333,0.0,4.8,9.2,7.1,8.5,1.0,0.0,7.7,12.1,0.0,0.0,0.1,0.064,-2.9,-1.3,-4.2,0.0
490,reynoca01,Cameron Reynolds,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.MINNESOTA_TIMBERWOLVES,19,259,10.4,0.58,0.654,0.115,1.6,11.3,6.4,6.8,1.1,0.7,5.7,14.1,0.3,0.1,0.4,0.078,-0.1,-2.2,-2.3,0.0
491,richajo01,Josh Richardson,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],25,Team.MIAMI_HEAT,73,2539,14.0,0.536,0.448,0.225,2.3,8.8,5.5,17.9,1.5,1.2,9.1,20.9,3.0,2.6,5.6,0.106,1.0,-0.4,0.6,1.7
492,richama01,Malachi Richardson,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.TORONTO_RAPTORS,22,103,0.9,0.481,0.862,0.172,2.2,11.2,6.8,0.0,0.5,0.0,20.4,16.4,-0.2,0.1,-0.1,-0.06,-6.3,-4.5,-10.8,-0.2
493,riverau01,Austin Rivers,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],26,Team.WASHINGTON_WIZARDS,29,683,6.8,0.49,0.546,0.237,1.6,9.8,5.6,11.2,1.2,1.2,14.4,15.5,-0.4,0.2,-0.2,-0.014,-3.0,-1.5,-4.6,-0.4
494,riverau01,Austin Rivers,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],26,Team.HOUSTON_ROCKETS,47,1345,8.2,0.511,0.585,0.13,1.2,6.4,3.7,11.7,1.1,0.8,7.4,13.9,0.8,0.6,1.4,0.05,-1.4,-1.5,-2.9,-0.3
495,robinde01,Devin Robinson,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],23,Team.WASHINGTON_WIZARDS,7,95,20.6,0.616,0.063,0.438,6.7,16.2,11.4,9.5,2.0,5.3,5.0,17.9,0.2,0.1,0.3,0.175,-0.2,1.2,1.0,0.1
496,robindu01,Duncan Robinson,[<Position.POWER_FORWARD: 'POWER FORWARD'>],24,Team.MIAMI_HEAT,15,161,7.6,0.514,0.761,0.13,1.3,11.2,6.3,4.4,1.5,0.0,7.6,14.0,0.0,0.2,0.2,0.051,-2.6,-1.6,-4.2,-0.1
497,robingl02,Glenn Robinson,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],25,Team.DETROIT_PISTONS,47,610,8.7,0.511,0.352,0.227,2.9,10.0,6.4,5.1,1.1,1.1,8.5,15.0,0.1,0.6,0.7,0.054,-3.5,-0.8,-4.2,-0.3
498,robinje01,Jerome Robinson,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],21,Team.LOS_ANGELES_CLIPPERS,33,320,7.2,0.491,0.518,0.082,1.0,12.2,6.8,8.3,1.6,0.7,10.2,16.7,-0.2,0.3,0.1,0.012,-2.8,-1.5,-4.3,-0.2
499,robinmi01,Mitchell Robinson,[<Position.CENTER: 'CENTER'>],20,Team.NEW_YORK_KNICKS,66,1360,22.0,0.692,0.0,0.464,13.3,19.4,16.3,4.2,1.8,10.0,9.1,12.1,4.0,2.2,6.1,0.217,0.5,5.2,5.7,2.7
500,rondora01,Rajon Rondo,[<Position.POINT_GUARD: 'POINT GUARD'>],32,Team.LOS_ANGELES_LAKERS,46,1369,12.1,0.473,0.329,0.083,2.6,15.5,9.2,35.5,1.9,0.4,22.1,17.4,-0.2,1.5,1.3,0.047,-2.0,0.5,-1.6,0.1
501,rosede01,Derrick Rose,[<Position.POINT_GUARD: 'POINT GUARD'>],30,Team.MINNESOTA_TIMBERWOLVES,51,1392,19.5,0.557,0.194,0.212,2.5,8.3,5.4,26.4,1.1,0.7,9.1,27.3,2.6,0.3,3.0,0.102,2.3,-2.9,-0.6,0.5
502,rosste01,Terrence Ross,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],27,Team.ORLANDO_MAGIC,81,2150,15.4,0.561,0.551,0.14,1.3,12.8,7.0,9.9,1.6,1.1,7.6,23.9,1.7,2.6,4.3,0.095,1.0,-1.3,-0.3,0.9
503,roziete01,Terry Rozier,[<Position.POINT_GUARD: 'POINT GUARD'>],24,Team.BOSTON_CELTICS,79,1791,12.9,0.501,0.506,0.14,1.9,16.4,9.1,17.7,1.8,1.0,8.8,18.6,0.9,2.3,3.2,0.086,-1.0,0.2,-0.7,0.6
504,rubiori01,Ricky Rubio,[<Position.POINT_GUARD: 'POINT GUARD'>],28,Team.UTAH_JAZZ,68,1899,14.0,0.52,0.348,0.312,1.9,11.8,6.9,32.1,2.3,0.4,17.8,22.7,0.9,2.8,3.7,0.095,-0.6,0.6,0.0,0.9
505,russeda01,D'Angelo Russell,[<Position.POINT_GUARD: 'POINT GUARD'>],22,Team.BROOKLYN_NETS,81,2448,19.4,0.533,0.419,0.135,2.3,11.2,6.8,41.3,1.9,0.6,13.6,31.9,2.4,2.6,5.0,0.097,3.9,-0.5,3.4,3.3
506,sabondo01,Domantas Sabonis,[<Position.CENTER: 'CENTER'>],22,Team.INDIANA_PACERS,74,1838,21.9,0.63,0.024,0.416,11.5,29.8,20.8,18.2,1.3,1.5,16.2,23.5,4.3,3.3,7.6,0.197,1.5,2.2,3.7,2.6
507,sampsbr01,Brandon Sampson,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],21,Team.CHICAGO_BULLS,14,214,8.5,0.567,0.483,0.1,1.5,6.7,4.1,6.8,1.8,1.2,16.1,15.2,-0.1,0.1,0.0,0.01,-2.8,-1.4,-4.2,-0.1
508,sampsja02,JaKarr Sampson,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],25,Team.CHICAGO_BULLS,4,127,22.5,0.633,0.259,0.389,4.2,23.4,13.7,5.3,1.5,2.0,5.9,23.1,0.3,0.1,0.5,0.173,0.6,-2.0,-1.5,0.0
509,saricda01,Dario Šarić,[<Position.POWER_FORWARD: 'POWER FORWARD'>],24,Team.PHILADELPHIA_76ERS,13,396,8.1,0.496,0.53,0.227,5.8,16.9,11.5,8.9,0.5,0.6,14.7,18.0,-0.1,0.3,0.2,0.023,-2.4,-1.4,-3.9,-0.2
510,saricda01,Dario Šarić,[<Position.POWER_FORWARD: 'POWER FORWARD'>],24,Team.MINNESOTA_TIMBERWOLVES,68,1627,14.3,0.579,0.449,0.213,6.8,17.7,12.2,8.8,1.2,0.3,10.5,17.8,2.4,0.9,3.3,0.099,1.0,-1.4,-0.4,0.7
511,satorto01,Tomáš Satoranský,[<Position.POINT_GUARD: 'POINT GUARD'>],27,Team.WASHINGTON_WIZARDS,80,2164,14.1,0.59,0.306,0.302,4.0,10.0,7.0,24.6,1.8,0.5,16.7,14.1,3.8,0.9,4.7,0.104,0.4,-1.0,-0.6,0.8
512,schrode01,Dennis Schröder,[<Position.POINT_GUARD: 'POINT GUARD'>],25,Team.OKLAHOMA_CITY_THUNDER,79,2314,12.7,0.508,0.33,0.206,1.6,11.3,6.3,20.4,1.3,0.4,12.5,24.2,0.4,2.4,2.9,0.06,-1.6,-1.5,-3.1,-0.6
