,date,Team,Player1,Player2,Player3,Player4,Player5,game_id,Location,Outcome,spread
9707,2018-10-22,NYK,T. Burke,T. Hardaway,E. Kanter,F. Ntilikina,L. Thomas,7923,AWAY,LOSS,11.0
9163,2018-10-22,MIN,J. Butler,T. Gibson,J. Teague,K. Towns,A. Wiggins,7924,HOME,WIN,10.0
4808,2018-10-22,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7928,HOME,WIN,20.0
7525,2018-10-22,MEM,M. Conley,M. Gasol,J. Jackson,C. Parsons,G. Temple,7926,AWAY,WIN,8.0
14052,2018-10-22,TOR,D. Green,S. Ibaka,K. Leonard,K. Lowry,P. Siakam,7922,HOME,WIN,21.0
12423,2018-10-22,POR,A. Aminu,J. Layman,D. Lillard,C. McCollum,J. Nurkić,7927,HOME,LOSS,1.0
10794,2018-10-22,ORL,D. Augustin,E. Fournier,A. Gordon,J. Isaac,N. Vučević,7921,AWAY,WIN,3.0
15139,2018-10-22,WAS,B. Beal,I. Mahinmi,M. Morris,O. Porter,J. Wall,7927,AWAY,WIN,1.0
14593,2018-10-22,UTA,D. Favors,R. Gobert,J. Ingles,D. Mitchell,R. Rubio,7926,HOME,LOSS,8.0
11878,2018-10-22,PHO,R. Anderson,T. Ariza,D. Ayton,D. Booker,I. Canaan,7928,AWAY,LOSS,20.0
13508,2018-10-22,SAS,L. Aldridge,D. Cunningham,D. DeRozan,B. Forbes,R. Gay,7929,AWAY,WIN,1.0
8615,2018-10-22,MIL,G. Antetokounmpo,E. Bledsoe,M. Brogdon,B. Lopez,K. Middleton,7923,HOME,WIN,11.0
1009,2018-10-22,BOS,J. Brown,G. Hayward,A. Horford,K. Irving,J. Tatum,7921,HOME,LOSS,3.0
5893,2018-10-22,IND,B. Bogdanović,D. Collison,V. Oladipo,M. Turner,T. Young,7924,AWAY,LOSS,10.0
4264,2018-10-23,DET,R. Bullock,A. Drummond,B. Griffin,R. Jackson,S. Johnson,7930,HOME,WIN,1.0
12968,2018-10-23,SAC,N. Bjelica,W. Cauley-Stein,D. Fox,B. Hield,I. Shumpert,7932,AWAY,LOSS,14.0
11337,2018-10-23,PHI,R. Covington,J. Embiid,M. Fultz,D. Šarić,L. Shamet,7930,AWAY,LOSS,1.0
6436,2018-10-23,LAC,P. Beverley,A. Bradley,D. Gallinari,M. Gortat,T. Harris,7931,AWAY,LOSS,7.0
17725,2018-10-23,NOP,A. Davis,J. Holiday,N. Mirotić,E. Moore,E. Payton,7931,HOME,WIN,7.0
3724,2018-10-23,DEN,T. Craig,G. Harris,N. Jokić,P. Millsap,J. Murray,7932,HOME,WIN,14.0
7526,2018-10-24,MEM,K. Anderson,M. Conley,M. Gasol,J. Jackson,G. Temple,7942,AWAY,LOSS,5.0
6980,2018-10-24,LAL,L. Ball,J. Hart,L. James,K. Kuzma,J. McGee,7941,AWAY,WIN,18.0
12969,2018-10-24,SAC,N. Bjelica,W. Cauley-Stein,D. Fox,B. Hield,J. Jackson,7942,HOME,WIN,5.0
13509,2018-10-24,SAS,L. Aldridge,D. DeRozan,B. Forbes,R. Gay,J. Pöltl,7939,HOME,LOSS,20.0
15140,2018-10-24,WAS,B. Beal,M. Morris,O. Porter,J. Smith,J. Wall,7943,AWAY,LOSS,22.0
2639,2018-10-24,CLE,G. Hill,R. Hood,K. Love,C. Osman,T. Thompson,7934,HOME,LOSS,16.0
8616,2018-10-24,MIL,G. Antetokounmpo,E. Bledsoe,M. Brogdon,B. Lopez,K. Middleton,7940,HOME,WIN,15.0
11338,2018-10-24,PHI,R. Covington,J. Embiid,M. Fultz,D. Šarić,B. Simmons,7940,AWAY,LOSS,15.0
4809,2018-10-24,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7943,HOME,WIN,22.0
9708,2018-10-24,NYK,T. Burke,T. Hardaway,E. Kanter,F. Ntilikina,L. Thomas,7935,AWAY,LOSS,23.0
2097,2018-10-24,CHI,W. Carter,J. Holiday,Z. LaVine,C. Payne,B. Portis,7937,HOME,WIN,2.0
14594,2018-10-24,UTA,D. Favors,R. Gobert,J. Ingles,D. Mitchell,R. Rubio,7938,AWAY,WIN,11.0
11879,2018-10-24,PHO,R. Anderson,T. Ariza,D. Ayton,D. Booker,I. Canaan,7941,HOME,LOSS,18.0
1552,2018-10-24,BRK,J. Allen,J. Dudley,J. Harris,C. LeVert,D. Russell,7934,AWAY,WIN,16.0
17183,2018-10-24,CHO,N. Batum,J. Lamb,K. Walker,M. Williams,C. Zeller,7937,AWAY,LOSS,2.0
8071,2018-10-24,MIA,G. Dragić,R. McGruder,K. Olynyk,J. Richardson,H. Whiteside,7935,HOME,WIN,23.0
5894,2018-10-24,IND,B. Bogdanović,D. Collison,V. Oladipo,M. Turner,T. Young,7939,AWAY,WIN,20.0
5351,2018-10-24,HOU,C. Capela,M. Carter-Williams,E. Gordon,J. Harden,P. Tucker,7938,HOME,LOSS,11.0
9164,2018-10-24,MIN,J. Butler,T. Gibson,J. Okogie,J. Teague,K. Towns,7936,AWAY,LOSS,7.0
3182,2018-10-24,DAL,L. Dončić,D. Finney-Smith,D. Jordan,W. Matthews,D. Smith,7933,AWAY,LOSS,7.0
466,2018-10-24,ATL,K. Bazemore,V. Carter,A. Len,T. Waller-Prince,T. Young,7933,HOME,WIN,7.0
14053,2018-10-24,TOR,D. Green,S. Ibaka,K. Leonard,K. Lowry,P. Siakam,7936,HOME,WIN,7.0
1010,2018-10-25,BOS,J. Brown,G. Hayward,A. Horford,K. Irving,J. Tatum,7946,AWAY,WIN,6.0
3725,2018-10-25,DEN,T. Craig,G. Harris,N. Jokić,P. Millsap,J. Murray,7947,AWAY,LOSS,7.0
10795,2018-10-25,ORL,D. Augustin,E. Fournier,A. Gordon,J. Isaac,N. Vučević,7945,HOME,LOSS,14.0
6981,2018-10-25,LAL,L. Ball,J. Hart,L. James,K. Kuzma,J. McGee,7947,HOME,WIN,7.0
2640,2018-10-25,CLE,C. Frye,G. Hill,R. Hood,C. Osman,T. Thompson,7944,AWAY,LOSS,7.0
10251,2018-10-25,OKC,S. Adams,T. Ferguson,P. George,J. Grant,R. Westbrook,7946,HOME,LOSS,6.0
12424,2018-10-25,POR,A. Aminu,J. Layman,D. Lillard,C. McCollum,J. Nurkić,7945,AWAY,WIN,14.0
4265,2018-10-25,DET,R. Bullock,A. Drummond,B. Griffin,R. Jackson,S. Johnson,7944,HOME,WIN,7.0
9165,2018-10-26,MIN,J. Butler,T. Gibson,J. Okogie,J. Teague,K. Towns,7952,HOME,LOSS,30.0
6437,2018-10-26,LAC,P. Beverley,A. Bradley,D. Gallinari,M. Gortat,T. Harris,7951,AWAY,WIN,20.0
5352,2018-10-26,HOU,C. Anthony,C. Capela,E. Gordon,C. Paul,P. Tucker,7951,HOME,LOSS,20.0
17184,2018-10-26,CHO,N. Batum,J. Lamb,K. Walker,M. Williams,C. Zeller,7948,HOME,WIN,29.0
4810,2018-10-26,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7949,AWAY,WIN,28.0
14054,2018-10-26,TOR,D. Green,K. Leonard,K. Lowry,P. Siakam,J. Valančiūnas,7950,HOME,WIN,9.0
9709,2018-10-26,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh,7949,HOME,LOSS,28.0
15141,2018-10-26,WAS,B. Beal,I. Mahinmi,M. Morris,O. Porter,J. Wall,7954,AWAY,LOSS,4.0
8617,2018-10-26,MIL,G. Antetokounmpo,E. Bledsoe,M. Brogdon,B. Lopez,K. Middleton,7952,AWAY,WIN,30.0
2098,2018-10-26,CHI,W. Carter,J. Holiday,C. Hutchison,Z. LaVine,C. Payne,7948,AWAY,LOSS,29.0
3183,2018-10-26,DAL,H. Barnes,J. Brunson,L. Dončić,D. Jordan,W. Matthews,7950,AWAY,LOSS,9.0
17726,2018-10-26,NOP,A. Davis,J. Holiday,N. Mirotić,E. Moore,E. Payton,7953,HOME,WIN,2.0
12970,2018-10-26,SAC,N. Bjelica,W. Cauley-Stein,D. Fox,B. Hield,I. Shumpert,7954,HOME,WIN,4.0
1553,2018-10-26,BRK,J. Allen,J. Dudley,J. Harris,C. LeVert,D. Russell,7953,AWAY,LOSS,2.0
17727,2018-10-27,NOP,J. Holiday,N. Mirotić,E. Moore,E. Payton,J. Randle,7956,HOME,LOSS,21.0
2641,2018-10-27,CLE,S. Dekker,G. Hill,R. Hood,C. Osman,T. Thompson,7958,HOME,LOSS,12.0
1011,2018-10-27,BOS,J. Brown,G. Hayward,A. Horford,K. Irving,J. Tatum,7955,AWAY,WIN,20.0
7527,2018-10-27,MEM,K. Anderson,M. Conley,M. Gasol,J. Jackson,G. Temple,7960,HOME,WIN,21.0
17185,2018-10-27,CHO,N. Batum,J. Lamb,K. Walker,M. Williams,C. Zeller,7959,AWAY,LOSS,2.0
10796,2018-10-27,ORL,D. Augustin,E. Fournier,A. Gordon,J. Isaac,N. Vučević,7962,AWAY,LOSS,22.0
12425,2018-10-27,POR,A. Aminu,J. Layman,D. Lillard,C. McCollum,J. Nurkić,7961,AWAY,LOSS,9.0
11339,2018-10-27,PHI,R. Covington,J. Embiid,M. Fultz,D. Šarić,B. Simmons,7959,HOME,WIN,2.0
5895,2018-10-27,IND,B. Bogdanović,D. Collison,V. Oladipo,M. Turner,T. Young,7958,AWAY,WIN,12.0
8072,2018-10-27,MIA,G. Dragić,R. McGruder,K. Olynyk,J. Richardson,H. Whiteside,7961,HOME,WIN,9.0
13510,2018-10-27,SAS,L. Aldridge,D. Bertāns,D. Cunningham,D. DeRozan,B. Forbes,7963,HOME,WIN,4.0
6982,2018-10-27,LAL,L. Ball,J. Hart,L. James,K. Kuzma,J. McGee,7963,AWAY,LOSS,4.0
14595,2018-10-27,UTA,D. Favors,R. Gobert,J. Ingles,D. Mitchell,R. Rubio,7956,AWAY,WIN,21.0
2099,2018-10-27,CHI,W. Carter,J. Holiday,C. Hutchison,Z. LaVine,C. Payne,7957,AWAY,WIN,12.0
467,2018-10-27,ATL,K. Bazemore,V. Carter,A. Len,T. Waller-Prince,T. Young,7957,HOME,LOSS,12.0
8618,2018-10-27,MIL,G. Antetokounmpo,E. Bledsoe,M. Brogdon,B. Lopez,K. Middleton,7962,HOME,WIN,22.0
4266,2018-10-27,DET,R. Bullock,A. Drummond,B. Griffin,R. Jackson,S. Johnson,7955,HOME,LOSS,20.0
11880,2018-10-27,PHO,R. Anderson,T. Ariza,D. Ayton,I. Canaan,J. Jackson,7960,AWAY,LOSS,21.0
10252,2018-10-28,OKC,T. Ferguson,P. George,J. Grant,N. Noel,R. Westbrook,7966,HOME,WIN,7.0
6438,2018-10-28,LAC,P. Beverley,A. Bradley,D. Gallinari,M. Gortat,T. Harris,7967,HOME,WIN,32.0
1554,2018-10-28,BRK,J. Allen,J. Dudley,J. Harris,C. LeVert,D. Russell,7964,HOME,LOSS,6.0
14596,2018-10-28,UTA,J. Crowder,R. Gobert,J. Ingles,D. Mitchell,R. Rubio,7965,AWAY,WIN,9.0
15142,2018-10-28,WAS,B. Beal,I. Mahinmi,M. Morris,O. Porter,J. Wall,7967,AWAY,LOSS,32.0
4811,2018-10-28,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7964,AWAY,WIN,6.0
11881,2018-10-28,PHO,R. Anderson,T. Ariza,D. Ayton,I. Canaan,J. Jackson,7966,AWAY,LOSS,7.0
3184,2018-10-28,DAL,H. Barnes,L. Dončić,D. Jordan,W. Matthews,D. Smith,7965,HOME,LOSS,9.0
1555,2018-10-29,BRK,J. Allen,J. Dudley,J. Harris,C. LeVert,D. Russell,7971,AWAY,LOSS,19.0
9166,2018-10-29,MIN,J. Butler,T. Gibson,J. Okogie,J. Teague,K. Towns,7974,HOME,WIN,4.0
468,2018-10-29,ATL,K. Bazemore,V. Carter,A. Len,T. Waller-Prince,T. Young,7969,AWAY,LOSS,21.0
6983,2018-10-29,LAL,L. Ball,B. Ingram,L. James,K. Kuzma,J. McGee,7974,AWAY,LOSS,4.0
3185,2018-10-29,DAL,H. Barnes,L. Dončić,D. Jordan,W. Matthews,D. Smith,7975,AWAY,LOSS,5.0
5896,2018-10-29,IND,B. Bogdanović,D. Collison,V. Oladipo,M. Turner,T. Young,7968,HOME,LOSS,10.0
8619,2018-10-29,MIL,E. Bledsoe,M. Brogdon,E. İlyasova,B. Lopez,K. Middleton,7973,HOME,WIN,15.0
13511,2018-10-29,SAS,L. Aldridge,D. Cunningham,D. DeRozan,B. Forbes,R. Gay,7975,HOME,WIN,5.0
3726,2018-10-29,DEN,T. Craig,G. Harris,N. Jokić,P. Millsap,J. Murray,7976,HOME,WIN,5.0
12426,2018-10-29,POR,A. Aminu,J. Layman,D. Lillard,C. McCollum,J. Nurkić,7968,AWAY,WIN,10.0
11340,2018-10-29,PHI,R. Covington,J. Embiid,M. Fultz,D. Šarić,B. Simmons,7969,HOME,WIN,21.0
17728,2018-10-29,NOP,S. Hill,J. Holiday,N. Mirotić,E. Moore,J. Okafor,7976,AWAY,LOSS,5.0
9710,2018-10-29,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh,7971,HOME,WIN,19.0
4812,2018-10-29,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7972,AWAY,WIN,25.0
8073,2018-10-29,MIA,G. Dragić,R. McGruder,K. Olynyk,J. Richardson,H. Whiteside,7970,HOME,LOSS,10.0
14055,2018-10-29,TOR,D. Green,S. Ibaka,K. Lowry,N. Powell,P. Siakam,7973,AWAY,LOSS,15.0
2100,2018-10-29,CHI,W. Carter,J. Holiday,C. Hutchison,Z. LaVine,C. Payne,7972,HOME,LOSS,25.0
12971,2018-10-29,SAC,N. Bjelica,W. Cauley-Stein,D. Fox,B. Hield,I. Shumpert,7970,AWAY,WIN,10.0
5353,2018-10-30,HOU,C. Anthony,C. Capela,E. Gordon,C. Paul,P. Tucker,7982,HOME,LOSS,19.0
14056,2018-10-30,TOR,D. Green,S. Ibaka,K. Leonard,K. Lowry,P. Siakam,7981,HOME,WIN,17.0
2642,2018-10-30,CLE,S. Dekker,G. Hill,R. Hood,C. Osman,T. Thompson,7978,HOME,WIN,22.0
7528,2018-10-30,MEM,K. Anderson,M. Conley,M. Gasol,J. Jackson,G. Temple,7983,HOME,WIN,12.0
15143,2018-10-30,WAS,B. Beal,J. Green,I. Mahinmi,O. Porter,J. Wall,7983,AWAY,LOSS,12.0
6439,2018-10-30,LAC,P. Beverley,A. Bradley,D. Gallinari,M. Gortat,T. Harris,7984,AWAY,LOSS,18.0
12972,2018-10-30,SAC,N. Bjelica,W. Cauley-Stein,D. Fox,B. Hield,J. Jackson,7979,AWAY,WIN,8.0
12427,2018-10-30,POR,A. Aminu,J. Layman,D. Lillard,C. McCollum,J. Nurkić,7982,AWAY,WIN,19.0
17186,2018-10-30,CHO,N. Batum,J. Lamb,K. Walker,M. Williams,C. Zeller,7977,HOME,WIN,12.0
1012,2018-10-30,BOS,J. Brown,G. Hayward,A. Horford,K. Irving,J. Tatum,7980,HOME,WIN,3.0
10797,2018-10-30,ORL,D. Augustin,E. Fournier,A. Gordon,J. Isaac,N. Vučević,7979,HOME,LOSS,8.0
10253,2018-10-30,OKC,S. Adams,T. Ferguson,P. George,J. Grant,R. Westbrook,7984,HOME,WIN,18.0
8074,2018-10-30,MIA,G. Dragić,R. McGruder,K. Olynyk,J. Richardson,H. Whiteside,7977,AWAY,LOSS,12.0
11341,2018-10-30,PHI,R. Covington,J. Embiid,M. Fultz,D. Šarić,B. Simmons,7981,AWAY,LOSS,17.0
469,2018-10-30,ATL,K. Bazemore,V. Carter,A. Len,T. Waller-Prince,T. Young,7978,AWAY,LOSS,22.0
4267,2018-10-30,DET,R. Bullock,A. Drummond,B. Griffin,R. Jackson,S. Johnson,7980,AWAY,LOSS,3.0
17729,2018-10-31,NOP,A. Davis,T. Frazier,J. Holiday,N. Mirotić,E. Moore,7989,AWAY,LOSS,10.0
3727,2018-10-31,DEN,T. Craig,G. Harris,N. Jokić,P. Millsap,J. Murray,7986,AWAY,WIN,1.0
13512,2018-10-31,SAS,L. Aldridge,D. Cunningham,D. DeRozan,B. Forbes,R. Gay,7991,AWAY,WIN,30.0
6984,2018-10-31,LAL,L. Ball,B. Ingram,L. James,K. Kuzma,J. McGee,7990,HOME,WIN,1.0
9711,2018-10-31,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh,7988,HOME,LOSS,6.0
4813,2018-10-31,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7989,HOME,WIN,10.0
1556,2018-10-31,BRK,J. Allen,J. Dudley,J. Harris,C. LeVert,D. Russell,7985,HOME,WIN,1.0
11882,2018-10-31,PHO,T. Ariza,D. Ayton,J. Jackson,E. Okobo,T. Warren,7991,HOME,LOSS,30.0
4268,2018-10-31,DET,R. Bullock,A. Drummond,B. Griffin,R. Jackson,S. Johnson,7985,AWAY,LOSS,1.0
3186,2018-10-31,DAL,H. Barnes,L. Dončić,D. Jordan,W. Matthews,D. Smith,7990,AWAY,LOSS,1.0
9167,2018-10-31,MIN,T. Gibson,J. Okogie,D. Rose,K. Towns,A. Wiggins,7987,HOME,WIN,3.0
2101,2018-10-31,CHI,W. Carter,J. Holiday,Z. LaVine,J. Parker,C. Payne,7986,HOME,LOSS,1.0
14597,2018-10-31,UTA,D. Favors,R. Gobert,J. Ingles,D. Mitchell,R. Rubio,7987,AWAY,LOSS,3.0
5897,2018-10-31,IND,B. Bogdanović,D. Collison,V. Oladipo,M. Turner,T. Young,7988,AWAY,WIN,6.0
6440,2018-11-01,LAC,P. Beverley,A. Bradley,D. Gallinari,M. Gortat,T. Harris,7994,AWAY,LOSS,9.0
8620,2018-11-01,MIL,G. Antetokounmpo,E. Bledsoe,M. Brogdon,B. Lopez,K. Middleton,7996,AWAY,LOSS,4.0
17187,2018-11-01,CHO,N. Batum,J. Lamb,K. Walker,M. Williams,C. Zeller,7992,HOME,LOSS,4.0
470,2018-11-01,ATL,K. Bazemore,V. Carter,A. Len,T. Waller-Prince,T. Young,7995,HOME,LOSS,31.0
3728,2018-11-01,DEN,T. Craig,G. Harris,N. Jokić,P. Millsap,J. Murray,7993,AWAY,WIN,19.0
10254,2018-11-01,OKC,S. Adams,T. Ferguson,P. George,J. Grant,R. Westbrook,7992,AWAY,WIN,4.0
12973,2018-11-01,SAC,N. Bjelica,W. Cauley-Stein,D. Fox,B. Hield,I. Shumpert,7995,AWAY,WIN,31.0
11342,2018-11-01,PHI,R. Covington,J. Embiid,M. Fultz,D. Šarić,B. Simmons,7994,HOME,WIN,9.0
17730,2018-11-01,NOP,T. Frazier,J. Holiday,N. Mirotić,E. Moore,J. Okafor,7997,AWAY,LOSS,13.0
1013,2018-11-01,BOS,G. Hayward,A. Horford,K. Irving,S. Ojeleye,J. Tatum,7996,HOME,WIN,4.0
12428,2018-11-01,POR,A. Aminu,J. Layman,D. Lillard,C. McCollum,J. Nurkić,7997,HOME,WIN,13.0
2643,2018-11-01,CLE,S. Dekker,G. Hill,R. Hood,C. Osman,T. Thompson,7993,HOME,LOSS,19.0
9168,2018-11-02,MIN,J. Butler,T. Gibson,T. Jones,K. Towns,A. Wiggins,8005,AWAY,LOSS,17.0
2102,2018-11-02,CHI,W. Carter,J. Holiday,Z. LaVine,J. Parker,C. Payne,8000,HOME,LOSS,2.0
1557,2018-11-02,BRK,J. Allen,J. Dudley,J. Harris,C. LeVert,D. Russell,7999,HOME,LOSS,8.0
14598,2018-11-02,UTA,G. Allen,D. Favors,R. Gobert,J. Ingles,R. Rubio,8003,HOME,LOSS,10.0
10255,2018-11-02,OKC,S. Adams,T. Ferguson,P. George,J. Grant,R. Westbrook,8001,AWAY,WIN,23.0
10798,2018-11-02,ORL,D. Augustin,E. Fournier,A. Gordon,J. Isaac,N. Vučević,7998,HOME,LOSS,25.0
7529,2018-11-02,MEM,K. Anderson,M. Conley,M. Gasol,J. Jackson,G. Temple,8003,AWAY,WIN,10.0
14057,2018-11-02,TOR,D. Green,K. Leonard,K. Lowry,P. Siakam,J. Valančiūnas,8004,AWAY,WIN,9.0
3187,2018-11-02,DAL,H. Barnes,L. Dončić,D. Jordan,W. Matthews,D. Smith,8002,HOME,LOSS,12.0
15144,2018-11-02,WAS,B. Beal,D. Howard,M. Morris,O. Porter,J. Wall,8001,HOME,LOSS,23.0
5898,2018-11-02,IND,B. Bogdanović,D. Collison,V. Oladipo,M. Turner,T. Young,8000,AWAY,WIN,2.0
11883,2018-11-02,PHO,T. Ariza,D. Ayton,D. Booker,I. Canaan,T. Warren,8004,HOME,LOSS,9.0
4814,2018-11-02,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,8005,HOME,WIN,17.0
5354,2018-11-02,HOU,C. Capela,J. Ennis,E. Gordon,C. Paul,P. Tucker,7999,AWAY,WIN,8.0
6441,2018-11-02,LAC,P. Beverley,A. Bradley,D. Gallinari,T. Harris,B. Marjanović,7998,AWAY,WIN,25.0
9712,2018-11-02,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh,8002,AWAY,WIN,12.0
4269,2018-11-03,DET,B. Brown,A. Drummond,B. Griffin,R. Jackson,S. Johnson,8006,AWAY,LOSS,10.0
3729,2018-11-03,DEN,T. Craig,G. Harris,N. Jokić,P. Millsap,J. Murray,8012,HOME,WIN,15.0
471,2018-11-03,ATL,K. Bazemore,A. Len,O. Spellman,T. Waller-Prince,T. Young,8009,HOME,WIN,5.0
11343,2018-11-03,PHI,R. Covington,J. Embiid,M. Fultz,D. Šarić,B. Simmons,8006,HOME,WIN,10.0
2103,2018-11-03,CHI,W. Carter,J. Holiday,Z. LaVine,J. Parker,C. Payne,8010,HOME,LOSS,8.0
17731,2018-11-03,NOP,A. Davis,J. Holiday,W. Johnson,N. Mirotić,E. Moore,8011,AWAY,LOSS,14.0
5899,2018-11-03,IND,B. Bogdanović,D. Collison,V. Oladipo,M. Turner,T. Young,8008,HOME,WIN,1.0
6985,2018-11-03,LAL,L. Ball,B. Ingram,L. James,K. Kuzma,J. McGee,8013,AWAY,WIN,4.0
5355,2018-11-03,HOU,C. Capela,J. Ennis,J. Harden,C. Paul,P. Tucker,8010,AWAY,WIN,8.0
12429,2018-11-03,POR,A. Aminu,J. Layman,D. Lillard,C. McCollum,J. Nurkić,8013,HOME,LOSS,4.0
17188,2018-11-03,CHO,N. Batum,J. Lamb,K. Walker,M. Williams,C. Zeller,8007,HOME,WIN,32.0
8075,2018-11-03,MIA,R. McGruder,K. Olynyk,J. Richardson,H. Whiteside,J. Winslow,8009,AWAY,LOSS,5.0
14599,2018-11-03,UTA,D. Favors,R. Gobert,J. Ingles,D. Mitchell,R. Rubio,8012,AWAY,LOSS,15.0
1014,2018-11-03,BOS,J. Brown,G. Hayward,A. Horford,K. Irving,J. Tatum,8008,AWAY,LOSS,1.0
2644,2018-11-03,CLE,S. Dekker,G. Hill,R. Hood,C. Osman,T. Thompson,8007,AWAY,LOSS,32.0
13513,2018-11-03,SAS,L. Aldridge,D. Cunningham,D. DeRozan,B. Forbes,R. Gay,8011,HOME,WIN,14.0
1558,2018-11-04,BRK,J. Allen,J. Dudley,J. Harris,C. LeVert,D. Russell,8015,HOME,WIN,25.0
14058,2018-11-04,TOR,O. Anunoby,D. Green,S. Ibaka,K. Lowry,P. Siakam,8020,AWAY,WIN,14.0
13514,2018-11-04,SAS,L. Aldridge,D. Bertāns,D. Cunningham,D. DeRozan,B. Forbes,8017,HOME,LOSS,7.0
12974,2018-11-04,SAC,N. Bjelica,W. Cauley-Stein,D. Fox,B. Hield,I. Shumpert,8014,AWAY,LOSS,35.0
11884,2018-11-04,PHO,R. Anderson,T. Ariza,D. Ayton,D. Booker,I. Canaan,8018,HOME,WIN,2.0
7530,2018-11-04,MEM,K. Anderson,M. Conley,M. Gasol,J. Jackson,G. Temple,8018,AWAY,LOSS,2.0
11344,2018-11-04,PHI,R. Covington,J. Embiid,M. Fultz,D. Šarić,B. Simmons,8015,AWAY,LOSS,25.0
8621,2018-11-04,MIL,G. Antetokounmpo,E. Bledsoe,M. Brogdon,B. Lopez,K. Middleton,8014,HOME,WIN,35.0
10799,2018-11-04,ORL,D. Augustin,E. Fournier,A. Gordon,W. Iwundu,N. Vučević,8017,AWAY,WIN,7.0
9713,2018-11-04,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh,8016,AWAY,LOSS,13.0
15145,2018-11-04,WAS,B. Beal,D. Howard,M. Morris,K. Oubre,J. Wall,8016,HOME,WIN,13.0
12430,2018-11-04,POR,A. Aminu,J. Layman,D. Lillard,C. McCollum,J. Nurkić,8019,HOME,WIN,30.0
9169,2018-11-04,MIN,T. Gibson,T. Jones,J. Okogie,K. Towns,A. Wiggins,8019,AWAY,LOSS,30.0
6986,2018-11-04,LAL,L. Ball,B. Ingram,L. James,K. Kuzma,J. McGee,8020,HOME,LOSS,14.0
1015,2018-11-05,BOS,J. Brown,G. Hayward,A. Horford,K. Irving,J. Tatum,8026,AWAY,LOSS,8.0
8076,2018-11-05,MIA,B. Adebayo,G. Dragić,R. McGruder,J. Richardson,J. Winslow,8021,AWAY,WIN,5.0
14059,2018-11-05,TOR,O. Anunoby,D. Green,K. Lowry,P. Siakam,J. Valančiūnas,8027,AWAY,WIN,13.0
9714,2018-11-05,NYK,D. Dotson,F. Ntilikina,M. Robinson,A. Trier,N. Vonleh,8024,HOME,LOSS,1.0
14600,2018-11-05,UTA,D. Favors,R. Gobert,J. Ingles,R. O'Neale,R. Rubio,8027,HOME,LOSS,13.0
3730,2018-11-05,DEN,T. Craig,G. Harris,N. Jokić,P. Millsap,J. Murray,8026,HOME,WIN,8.0
6442,2018-11-05,LAC,P. Beverley,D. Gallinari,S. Gilgeous-Alexander,T. Harris,B. Marjanović,8029,HOME,WIN,11.0
4270,2018-11-05,DET,B. Brown,A. Drummond,B. Griffin,R. Jackson,G. Robinson,8021,HOME,LOSS,5.0
5356,2018-11-05,HOU,C. Capela,J. Ennis,J. Harden,C. Paul,P. Tucker,8022,AWAY,WIN,4.0
10256,2018-11-05,OKC,S. Adams,T. Ferguson,P. George,J. Grant,R. Westbrook,8025,HOME,WIN,6.0
10800,2018-11-05,ORL,D. Augustin,E. Fournier,A. Gordon,W. Iwundu,N. Vučević,8023,HOME,WIN,2.0
2645,2018-11-05,CLE,S. Dekker,G. Hill,R. Hood,C. Osman,T. Thompson,8023,AWAY,LOSS,2.0
5900,2018-11-05,IND,B. Bogdanović,D. Collison,V. Oladipo,M. Turner,T. Young,8022,HOME,LOSS,4.0
2104,2018-11-05,CHI,W. Carter,J. Holiday,Z. LaVine,J. Parker,C. Payne,8024,AWAY,WIN,1.0
7531,2018-11-05,MEM,K. Anderson,M. Conley,M. Gasol,J. Jackson,G. Temple,8028,AWAY,LOSS,16.0
9170,2018-11-05,MIN,J. Butler,T. Gibson,D. Rose,K. Towns,A. Wiggins,8029,AWAY,LOSS,11.0
17732,2018-11-05,NOP,A. Davis,J. Holiday,W. Johnson,N. Mirotić,E. Moore,8025,AWAY,LOSS,6.0
4815,2018-11-05,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,8028,HOME,WIN,16.0
17189,2018-11-06,CHO,N. Batum,J. Lamb,K. Walker,M. Williams,C. Zeller,8030,HOME,WIN,11.0
3188,2018-11-06,DAL,H. Barnes,L. Dončić,D. Jordan,W. Matthews,D. Smith,8031,HOME,WIN,19.0
472,2018-11-06,ATL,K. Bazemore,K. Huerter,A. Len,O. Spellman,T. Young,8030,AWAY,LOSS,11.0
15146,2018-11-06,WAS,B. Beal,D. Howard,M. Morris,O. Porter,J. Wall,8031,AWAY,LOSS,19.0
